id,name,experiences_offered,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,factor_city
6796066,Make a home amongst the succulents,none,1466280,Ane,2011-12-02,within a few hours,1.00,1.00,FALSE,North Beacon Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"14th Avenue South, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,House,Private room,1,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Cat(s)"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$60.00 ,$325.00 ,"$1,200.00 ",NA,NA,1,$0.00 ,1,15,4 weeks ago,TRUE,0,0,0,181,1/4/2016,10,2015-07-08,2015-11-05,98,9,8,10,10,10,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,1.66,Seattle
3977450,N Beacon Hill Zen Room w/ Parking,none,18422078,Carol,2014-07-19,within an hour,1.00,1.00,FALSE,North Beacon Hill,3,3,"    email  ,   phone  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"South Stevens Street, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,House,Private room,1,1,1,1,Airbed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",""Smoking Allowed"",Breakfast,""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$36.00 ,NA,NA,$150.00 ,NA,1,$0.00 ,1,5,today,TRUE,23,53,82,82,1/4/2016,67,2014-10-11,2015-12-31,94,10,10,10,10,9,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,3,4.46,Seattle
793629,Cheery Seattle House with View,none,4181120,Candace,2012-11-18,within a few hours,1.00,1.00,FALSE,North Beacon Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"S McClellan St, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,House,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$95.00 ,$615.00 ,NA,$200.00 ,$65.00 ,1,$0.00 ,1,30,today,TRUE,14,44,74,163,1/4/2016,109,2012-12-23,2015-11-25,95,10,10,10,10,9,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,2.95,Seattle
9110410,Garden Apt across from Park,none,12420261,Kc,2014-02-20, , , ,FALSE,Mount Baker,1,1,"    email  ,   phone  ,   linkedin  ,   jumio  ,   kba    ",TRUE,TRUE,"South Atlantic Street, Seattle, WA 98144, United States",Mount Baker,Mount Baker,Seattle,WA,98144,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$88.00 ,$625.00 ,"$2,350.00 ",NA,NA,1,$0.00 ,3,1125,2 months ago,TRUE,0,0,2,277,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,NA,Seattle
5705161,Best Seattle Views! Private Suite!,none,29481973,Chris,2015-03-17,within an hour,1.00,1.00,TRUE,North Beacon Hill,1,1,"    email  ,   phone  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"12th Avenue South, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,Apartment,Private room,3,1,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",Pool,""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Dog(s)"",""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron",NA,$75.00 ,$665.00 ,NA,$100.00 ,$15.00 ,2,$20.00 ,1,10,4 days ago,TRUE,8,23,41,41,1/4/2016,93,2015-03-24,2015-12-14,96,10,10,10,10,9,10,FALSE,NA,TRUE,moderate,FALSE,FALSE,1,9.72,Seattle
8596938,"Quiet apt, near Stadium District",none,45242470,Ryan And Sara,2015-09-27, , , ,FALSE,North Beacon Hill,1,1,"    email  ,   phone    ",TRUE,FALSE,"Sturgus Avenue South, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,Apartment,Entire home/apt,6,1,2,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Dog(s)"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$130.00 ,$750.00 ,"$2,700.00 ",NA,NA,1,$0.00 ,1,1125,3 months ago,TRUE,0,0,0,72,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
5364119,Peaceful Basement Bungalow,none,4448620,Moon,2012-12-20,within an hour,1.00,1.00,TRUE,North Beacon Hill,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"18th Avenue South, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,House,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Pets live on this property"",""Dog(s)"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""First Aid Kit"",""Essentials"",""Shampoo""",NA,$63.00 ,NA,NA,NA,NA,2,$20.00 ,2,1125,7 weeks ago,TRUE,0,0,28,303,1/4/2016,23,2015-03-09,2015-10-10,100,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,2.28,Seattle
6211882,Queen bed with private bathroom,none,29952162,Jeff,2015-03-24,within an hour,1.00,1.00,TRUE,North Beacon Hill,3,3,"    email  ,   phone  ,   linkedin  ,   reviews  ,   manual_offline  ,   jumio    ",TRUE,TRUE,"14th Avenue South Unit B, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,Apartment,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials"",""Shampoo"",""Lock on Bedroom Door""",NA,$60.00 ,$350.00 ,"$1,228.00 ",$300.00 ,$30.00 ,1,$20.00 ,1,200,yesterday,TRUE,25,25,41,195,1/4/2016,13,2015-05-16,2015-11-21,97,10,10,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,2,1.67,Seattle
4374326,N Beacon Hill Rec Room w/ Parking,none,18422078,Carol,2014-07-19,within an hour,1.00,1.00,FALSE,North Beacon Hill,3,3,"    email  ,   phone  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"South Stevens Street, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,House,Private room,1,1,1,1,Airbed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",""Smoking Allowed"",Breakfast,""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$37.00 ,NA,NA,$150.00 ,NA,1,$0.00 ,1,5,today,TRUE,21,51,78,352,1/4/2016,46,2014-10-23,2015-12-31,95,10,9,10,10,9,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,3,3.14,Seattle
7887651,Private suite with a view rooftop,none,29952162,Jeff,2015-03-24,within an hour,1.00,1.00,TRUE,North Beacon Hill,3,3,"    email  ,   phone  ,   linkedin  ,   reviews  ,   manual_offline  ,   jumio    ",TRUE,TRUE,"14th Avenue South, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,Townhouse,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials"",""Shampoo"",""Lock on Bedroom Door""",NA,$85.00 ,$500.00 ,"$1,650.00 ",$300.00 ,$30.00 ,1,$20.00 ,1,200,a week ago,TRUE,0,0,21,175,1/4/2016,3,2015-09-07,2015-12-10,100,9,10,10,10,9,9,FALSE,NA,FALSE,strict,FALSE,FALSE,2,0.75,Seattle
9013441,Apartment w/full kitchen and bath,none,47064683,Brook And Cat,2015-10-20,within an hour,1.00,1.00,FALSE,North Beacon Hill,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"South Bayview Street, Seattle, WA 98144, United States",North Beacon Hill,North Beacon Hill,Seattle,WA,98144,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Pets Allowed"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",""Essentials"",Hangers,""Hair""Dryer"""",""Laptop Friendly Workspace""",NA,$85.00 ,$500.00 ,"$1,500.00 ",$95.00 ,NA,2,$20.00 ,2,1125,2 weeks ago,TRUE,0,0,23,209,1/4/2016,3,2015-12-12,2015-12-21,100,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,3,Seattle
7362757,Via Calvi Due,none,8637044,Elena,2013-09-04,within an hour,1.00,1.00,TRUE,NA,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"S Graham St, Seattle, WA 98118, United States",NA,Brighton,Seattle,WA,98118,House,Entire home/apt,4,1,1,3,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Essentials"",""Shampoo""",NA,$84.00 ,$500.00 ,"$2,100.00 ",$150.00 ,$25.00 ,2,$10.00 ,1,1125,3 weeks ago,TRUE,20,45,63,152,1/4/2016,52,2015-07-27,2015-12-30,97,10,10,10,10,9,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,9.63,Seattle
9609152,2BR Contemporary Columbia City Home,none,31148752,Bo,2015-04-13,within a few hours,0.99,1.00,FALSE,Holly,354,354,"    email  ,   phone  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"48th Avenue South, Seattle, WA 98118, United States",Columbia City,Brighton,Seattle,WA,98118,Apartment,Entire home/apt,5,1,2,3,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Fire Extinguisher"",""Essentials"",""24-Hour Check-in"",""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$275.00 ,NA,NA,NA,$155.00 ,1,$0.00 ,2,1125,today,TRUE,29,59,89,364,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,strict,FALSE,FALSE,8,NA,Seattle
4639040,Great Value!! The Bunny Room!!,none,73359,Mary,2010-01-25,within an hour,1.00,1.00,FALSE,Seward Park,2,2,"    email  ,   phone  ,   google  ,   reviews  ,   kba    ",TRUE,TRUE,"South Graham Street, Seattle, WA 98118, United States",Seward Park,Brighton,Seattle,WA,98118,Bed & Breakfast,Private room,1,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",""Dog(s)"",""Indoor Fireplace"",""Heating"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",""Laptop Friendly Workspace""",NA,$39.00 ,$250.00 ,$885.00 ,$200.00 ,$50.00 ,1,$0.00 ,3,1125,2 weeks ago,TRUE,29,59,89,364,1/4/2016,12,2015-01-16,2015-11-29,98,10,9,10,10,10,10,FALSE,NA,TRUE,flexible,FALSE,FALSE,2,1.02,Seattle
2586350,Seattle Home Close to Light Rail,none,2536735,Akiko And Matt,2012-06-03,within an hour,1.00,1.00,TRUE,Brighton,2,2,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"South Willow Street, Seattle, WA 98118, United States",Brighton,Brighton,Seattle,WA,98118,House,Entire home/apt,5,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$105.00 ,$700.00 ,"$2,500.00 ",$95.00 ,$40.00 ,2,$15.00 ,2,29,a week ago,TRUE,27,57,87,362,1/4/2016,68,2014-06-12,2015-11-29,94,10,10,10,10,8,9,FALSE,NA,TRUE,moderate,FALSE,FALSE,2,3.57,Seattle
6482409,Seattle Tiny House Near Light Rail,none,2536735,Akiko And Matt,2012-06-03,within an hour,1.00,1.00,TRUE,Brighton,2,2,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"South Willow Street, Seattle, WA 98118, United States",Brighton,Brighton,Seattle,WA,98118,House,Entire home/apt,3,0.5,0,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$105.00 ,$695.00 ,"$2,500.00 ",$200.00 ,$40.00 ,2,$10.00 ,2,1125,5 weeks ago,TRUE,30,60,90,365,1/4/2016,39,2015-06-07,2015-12-01,97,10,10,10,10,9,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,2,5.52,Seattle
8089214,Right off the Light Link Rail,none,15576272,Jennifer,2014-05-15, , ,1.00,FALSE,Brighton,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"South Othello Street, Seattle, WA 98118, United States",Brighton,Brighton,Seattle,WA,98118,Apartment,Shared room,1,1,1,1,Futon,"""Cable TV"",""Wireless Internet"",""Kitchen"",Gym,""Elevator in Building"",""Hot Tub"",""Washer"",""Essentials""",NA,$40.00 ,NA,"$1,000.00 ",NA,NA,1,$0.00 ,1,2,4 months ago,TRUE,30,60,90,365,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
8409975,The Carousel Room w/Breakfast,none,26967583,Dario,2015-01-30,within an hour,0.98,1.00,FALSE,University District,21,21,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"Morgan St. South, Seattle, WA 98118, United States",Seward Park,Brighton,Seattle,WA,98118,House,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$34.00 ,$214.00 ,$756.00 ,$500.00 ,$10.00 ,1,$10.00 ,1,1125,3 days ago,TRUE,0,5,34,34,1/4/2016,11,2015-10-05,2015-12-16,93,9,9,9,9,9,10,FALSE,NA,TRUE,strict,FALSE,FALSE,21,3.59,Seattle
8409926,The Family Room w/ Private Bathroom,none,26967583,Dario,2015-01-30,within an hour,0.98,1.00,FALSE,University District,21,21,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"Morgan St. south, Seattle, WA 98118, United States",Seward Park,Brighton,Seattle,WA,98118,House,Private room,3,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$35.00 ,$262.00 ,$924.00 ,$500.00 ,$15.00 ,1,$10.00 ,1,29,3 days ago,TRUE,12,42,71,71,1/4/2016,15,2015-09-20,2015-12-08,92,10,9,9,8,9,10,FALSE,NA,TRUE,strict,FALSE,FALSE,21,4.21,Seattle
6107518,Lightrail to airport/downtown,none,30129923,Stacie,2015-03-28,within an hour,1.00,1.00,FALSE,Brighton,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"South Eddy Street, Seattle, WA 98118, United States",Brighton,Brighton,Seattle,WA,98118,House,Private room,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Cat(s)"",""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",""Laptop Friendly Workspace""",NA,$65.00 ,$350.00 ,"$1,300.00 ",NA,$25.00 ,1,$0.00 ,1,30,today,TRUE,17,47,77,166,1/4/2016,31,2015-05-17,2015-12-14,97,10,10,10,10,9,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,3.99,Seattle
9797000,"Lightrail, ethnic eateries, parks!",none,50487726,Abigail & Justin,2015-12-03,within an hour,1.00,1.00,FALSE,Brighton,1,1,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"South Othello Street, Seattle, WA 98118, United States",Brighton,Brighton,Seattle,WA,98118,Apartment,Entire home/apt,4,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",""Dog(s)"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""",NA,$75.00 ,NA,NA,$250.00 ,$20.00 ,2,$10.00 ,1,1125,today,TRUE,30,60,89,89,1/4/2016,2,2015-12-12,2016-01-01,90,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,2,Seattle
5242148,Modern Rustic Home,none,27129222,Raijina,2015-02-02,within an hour,0.90,1.00,FALSE,NA,1,1,"    email  ,   phone  ,   reviews  ,   jumio    ",TRUE,TRUE,"S Othello St, Seattle, WA 98118, United States",NA,Brighton,Seattle,WA,98118,House,Entire home/apt,12,3,4,6,Real Bed,"""Wireless Internet"",""Kitchen"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Suitable for Events"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials""",NA,$199.00 ,NA,NA,$199.00 ,$189.00 ,8,$15.00 ,2,1125,5 weeks ago,TRUE,25,48,78,351,1/4/2016,36,2015-03-22,2016-01-01,98,10,10,10,10,9,10,FALSE,NA,FALSE,strict,FALSE,FALSE,1,3.74,Seattle
3372535,Amazing  Value! The Serene Room!!,none,73359,Mary,2010-01-25,within an hour,1.00,1.00,FALSE,Seward Park,2,2,"    email  ,   phone  ,   google  ,   reviews  ,   kba    ",TRUE,TRUE,"South Graham Street, Seattle, WA 98118, United States",Seward Park,Brighton,Seattle,WA,98118,Bed & Breakfast,Private room,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",""Dog(s)"",""Indoor Fireplace"",""Heating"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",""Laptop Friendly Workspace""",NA,$45.00 ,$270.00 ,$975.00 ,$200.00 ,$50.00 ,2,$0.00 ,3,90,2 weeks ago,TRUE,0,0,15,290,1/4/2016,25,2014-07-16,2015-12-24,96,9,9,10,10,9,9,FALSE,NA,TRUE,flexible,FALSE,FALSE,2,1.39,Seattle
995443,Columbia City Studio Apartment,none,5468524,Tom,2013-03-14,within a few hours,1.00,1.00,FALSE,Columbia City,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"South Morgan Street, Seattle, WA 98118, United States",Columbia City,Brighton,Seattle,WA,98118,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Pets Allowed"",""Pets live on this property"",""Dog(s)"",""Cat(s)"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher""",NA,$85.00 ,$500.00 ,"$1,500.00 ",$100.00 ,NA,2,$0.00 ,2,90,4 days ago,TRUE,0,0,3,278,1/4/2016,17,2013-06-10,2015-11-01,96,10,9,10,10,9,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.54,Seattle
3279728,Stylish West Seattle 3BD,none,16577139,Richard,2014-06-09,within a few hours,1.00, ,FALSE,South Delridge,2,2,"    email  ,   phone  ,   facebook  ,   reviews  ,   manual_offline  ,   jumio    ",TRUE,TRUE,"25th Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Seattle,WA,98106,House,Entire home/apt,5,2.5,3,3,Real Bed,"""Cable TV"",""Wireless Internet"",""Wheelchair Accessible"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials""",NA,$150.00 ,"$1,200.00 ","$3,500.00 ",NA,$200.00 ,1,$0.00 ,3,30,4 weeks ago,TRUE,0,26,56,331,1/4/2016,9,2014-08-07,2015-09-06,89,10,9,10,10,9,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,2,0.52,Seattle
8446766,Beautiful West Seattle Getaway,none,28830264,Tad,2015-03-05,within an hour,1.00,1.00,FALSE,NA,2,2,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"21st Avenue Southwest, Seattle, WA 98106, United States",NA,South Delridge,Seattle,WA,98106,House,Private room,3,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",""Heating"",""Family/Kid Friendly"",""Suitable for Events"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials""",NA,$41.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,3 months ago,TRUE,29,59,89,364,1/4/2016,3,2015-09-25,2015-11-16,100,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,2,0.88,Seattle
9733841,"Private, Cozy, Convenient W Seattle",none,50224557,Rebecca,2015-11-30,within an hour,1.00,1.00,FALSE,NA,1,1,"    email  ,   phone  ,   google  ,   linkedin  ,   jumio    ",TRUE,TRUE,"Delridge Way Southwest, Seattle, WA 98106, United States",NA,South Delridge,Seattle,WA,98106,Bed & Breakfast,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",Breakfast,""Pets live on this property"",""Heating"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron",NA,$45.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,2 days ago,TRUE,28,30,51,324,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,NA,Seattle
5852034,Maiden Mansion - Tiny House,none,5934694,Hannah,2013-04-15,within an hour,1.00,1.00,FALSE,South Delridge,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"18th Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Seattle,WA,98106,Bed & Breakfast,Entire home/apt,4,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",""Laptop Friendly Workspace""",NA,$99.00 ,NA,NA,$95.00 ,$25.00 ,2,$10.00 ,2,1125,today,TRUE,7,37,65,217,1/4/2016,54,2015-05-19,2015-12-23,97,10,10,10,10,9,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,7.01,Seattle
1851837,Awesome cozy One Bedroom Apartment,none,9671018,Georg,2013-10-27,within a few hours,1.00, ,FALSE,South Delridge,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"24th Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Seattle,WA,98106,House,Entire home/apt,3,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Hot Tub"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer""",NA,$95.00 ,$550.00 ,"$2,455.00 ",$100.00 ,$50.00 ,1,$25.00 ,1,21,2 weeks ago,TRUE,0,0,0,156,1/4/2016,9,2013-12-30,2015-05-19,96,9,10,9,10,9,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.37,Seattle
